id,TARGET
EK202310165563,149.1047430810425
EK202310240070,109.9298042337297
EK202310171642,123.70379889089236
EK202310221419,128.10569327143457
EK202310210258,134.5729346879636
EK202310108225,136.64793645257285
EK202310156515,130.44027370944522
EK202320006021,186.84852917772287
EK202310214746,170.3498807730807
EK202310166648,129.92597302454186
EK202310243041,136.71225463391784
EK202310227731,120.07105243109882
EK202310118513,126.13193861838396
EK202310240129,139.11169431932603
EK202310140813,133.48182911507436
EK202310181628,135.74767693617628
EK202310126085,124.63529244974926
EK202310246101,135.09967037835804
EK202310113312,132.28831400063302
EK202310217968,128.3745314620464
EK202310213114,127.40571115377794
EK202310219800,133.81066327690388
EK202310184495,150.04729170907223
EK202310119316,125.36206713796543
EK202310180007,155.25762357213495
EK202310199156,126.88771935312774
EK202310177234,150.6921512542828
EK202310226743,136.1778013826019
EK202310189141,141.06773206834467
EK202320006005,142.41612097751735
EK202310227823,133.60440420584544
EK202310174022,142.739512432884
EK202310134374,134.90269875331288
EK202310200180,125.48164447613277
EK202310161433,153.74727390769016
EK202310121700,137.22030498465605
EK202310237451,129.40432926799218
EK202310192827,137.74804813971184
EK202310160428,157.10952753410362
EK202310205223,131.72348416862295
EK202310111659,152.80826646304584
EK202310218773,135.0994558830991
EK202310161247,133.5468878210775
EK202310109618,141.66268745489737
EK202310155619,123.86599100614578
EK202310135096,159.18088923212326
EK202310188704,144.77111608502747
EK202310198311,157.0673875993144
EK202310138345,132.32475283579697
EK202310187653,129.07784755186577
EK202310223676,148.39575741831365
EK202310165688,127.10858617057468
EK202310104779,147.02239095759558
EK202320007241,181.87457021016533
EK202310247012,124.17201320282753
EK202310115649,126.22294170730599
EK202310158687,131.4213178016725
EK202310139898,145.64807611887917
EK202310183012,128.69830175745872
EK202310189323,164.96747353309462
EK202310236084,129.231601503898
EK202310187745,145.024963056605
EK202310213754,141.96808342232097
EK202310207691,130.25212378425758
EK202310213360,127.7145797963712
EK202310134511,126.28451327931873
EK202310162421,139.71254426201253
EK202310137854,137.4205804069833
EK202310150901,136.91367614965333
EK202310114810,124.9877922246899
EK202310110564,131.00637904461757
EK202310188498,111.50081017714633
EK202310122137,135.45678284617094
EK202310234827,127.16071953743796
EK202310123845,154.93225460320994
EK202310117679,140.90835860190643
EK202310226733,137.04964690851455
EK202310146806,138.0980346983139
EK202310186532,140.76636325631193
EK202310198523,116.18631954314819
EK202310169242,125.32056966084507
EK202310189605,171.72785877947885
EK202310177460,139.01499510899856
EK202310156053,148.71038576446747
EK202310138997,133.2637389311894
EK202310231114,122.15398521739615
EK202310147763,129.32591955637577
EK202310119709,146.63422745275665
EK202310121129,151.55875802513808
EK202310137901,129.70524512536397
EK202310144077,149.32634117188712
EK202310110337,124.02316336176783
EK202310184408,137.915625315719
EK202310215841,121.49072651194665
EK202310157214,153.39096062621118
EK202310193140,129.57469931448838
EK202310216105,131.47199938334032
EK202310246420,131.51627986184087
EK202310118424,127.03054859031832
EK202310144290,123.05992330448987
EK202310236171,131.7636410427917
EK202310161913,143.92664812904923
EK202310116195,135.848593565885
EK202310140252,130.89550805512047
EK202310238025,150.2274680061198
EK202310146861,137.17320288786968
EK202310125756,125.56144342348641
EK202310211082,131.81207163343154
EK202310202590,127.61177954801536
EK202310212292,134.62825361594312
EK202310151188,139.22913171803734
EK202310186431,170.66201693787556
EK202310197054,134.67609230029473
EK202310229535,124.9546753256855
EK202310237693,130.17417944067935
EK202310127899,135.13175458358342
EK202310125513,129.2299097475255
EK202310143417,144.57781622029276
EK202310114922,139.57695858521834
EK202310185011,138.54693223882776
EK202310157380,136.2298068389359
EK202310242841,132.26524658007094
EK202310128764,115.07216189777535
EK202310160302,123.15581828467568
EK202310132265,131.48719115019873
EK202310142152,130.7960782639803
EK202310184138,143.3871501936424
EK202310218922,163.89383974256793
EK202310105732,127.9253848338107
EK202310202421,123.49259917515565
EK202310204745,130.17199840873167
EK202310231651,128.1960794921416
EK202310206373,150.00613330573123
EK202310231327,129.81188762259762
EK202310129440,143.8430873760089
EK202310229405,153.27149341931332
EK202310233561,128.08692331970096
EK202310141433,137.5466415312305
EK202310164651,149.12617121540322
EK202310201935,135.43122271655855
EK202310184574,126.87330550814153
EK202310223915,142.91882145716883
EK202310200908,146.45044552245005
EK202310128941,138.80566592862826
EK202310186952,130.30771631914723
EK202310193974,166.659005460774
EK202310169879,151.29470198441692
EK202310172093,133.2044561031192
EK202310184529,128.80602455757958
EK202310230089,132.66828721369313
EK202310181118,154.27173344125742
EK202310204225,136.46260492210715
EK202310112100,143.20772140955498
EK202310222373,146.02098128196516
EK202310182126,155.99900314769567
EK202310169072,135.1089272907113
EK202310203100,184.63429798283175
EK202310228065,137.8853436576373
EK202310003374,124.5003768384011
EK202310231993,138.16683136533982
EK202310166999,132.56899300988945
EK202310113561,138.28890956004443
EK202310150384,131.67631841403917
EK202310204151,138.06842102368552
EK202310243179,152.44447879847144
EK202310229664,132.95923511030497
EK202310214850,136.4792999811611
EK202310203348,134.4588776672555
EK202310146725,132.6154770625193
EK202310134763,130.87228468074602
EK202310145729,148.23932958534786
EK202310246535,125.59288898200097
EK202310141577,124.74444500512581
EK202310216160,128.40770829638117
EK202310116782,138.7021123035129
EK202310211327,142.64072295647858
EK202310204090,134.2872778019089
EK202310175898,134.4210366417579
EK202310226259,131.8436938688445
EK202310151274,146.84092758086578
EK202310154215,139.6659179681858
EK202310174277,134.10114165653903
EK202320006496,144.90949190493797
EK202310141969,137.81944089083183
EK202320005622,129.7919972216728
EK202310157093,154.88989797640025
EK202310139909,129.37828829735372
EK202310209908,131.00863712365114
EK202310218730,130.20887506714587
EK202310229718,126.70744180144513
EK202310111615,134.48851567890338
EK202310138168,125.15088466633479
EK202310162118,154.97834556676918
EK202310164185,133.7639032273312
EK202310123341,132.96492000448808
EK202310154152,132.50570674983467
EK202310169662,151.20914741535128
EK202310195289,141.02816573716592
EK202310247758,174.95604543068816
EK202310223580,134.06068198772297
EK202310104690,139.89493614703335
EK202310234439,128.93019411356573
EK202310225052,164.43000794454213
EK202310139674,170.5018717099412
EK202310186662,132.17703277762357
EK202310198339,147.24634434738618
EK202310219978,141.74201824145345
EK202310205279,142.49619359129923
EK202310241147,150.9188618894421
EK202310225981,152.81071431864075
EK202310168112,150.35812897959363
EK202310226106,129.7271865124837
EK202310116095,128.92933866094776
EK202310114593,132.10579855908927
EK202310175636,128.04002028621167
EK202310117905,140.65863834127384
EK202310200614,151.96092255810098
EK202310137390,137.4104251027308
EK202310196458,144.86808257207895
EK202310212839,138.88448941842114
EK202310149449,143.9023942242227
EK202310172721,129.05512231966847
EK202310133382,129.95426703097985
EK202310171991,135.8352783159462
EK202310178147,144.31157214927242
EK202310210822,126.17288252112871
EK202310169958,143.85616181259454
EK202310216612,130.94553267395932
EK202310190351,143.39496377154356
EK202310128333,132.7364310982832
EK202310156052,146.2713432639064
EK202310207300,137.94144676959016
EK202310148098,136.18000706363372
EK202310236834,134.87449741696693
EK202310206502,143.4001111780587
EK202310232490,129.86633526444635
EK202310115920,128.7071341472218
EK202310155557,130.9507653245373
EK202310118792,152.37467147119372
EK202310213449,138.71770358544583
EK202310157956,134.1477322752066
EK202310202461,137.6109477552458
EK202310210080,157.35053766093378
EK202310123713,153.3395549355386
EK202310138636,134.79416827437012
EK202310197194,135.7891573127626
EK202310136131,174.8011371751147
EK202310194280,121.76252280825545
EK202310144073,163.16834369327535
EK202310196767,156.35970685130934
EK202310152659,141.05305961017118
EK202310119318,126.51764524084881
EK202310175079,148.1614190605426
EK202310246973,135.75999646082556
EK202310177069,133.36069804438762
EK202310228915,129.22502665099628
EK202310237967,129.6617471230721
EK202310004766,131.20118235174198
EK202310197580,180.91151077212254
EK202310163370,138.08126765435122
EK202310126258,122.08006917980153
EK202320006245,156.88471898296882
EK202310214455,127.66752414417438
EK202310225077,170.67163061248695
EK202310121345,119.85995880769173
EK202310118753,121.53675879057134
EK202310209148,142.71236893930666
EK202310235651,124.39714303031747
EK202310195584,168.38834844440376
EK202310131541,139.84193782448997
EK202310167958,165.93321510178902
EK202310232848,129.73579064344156
EK202310112373,133.38488848652932
EK202310247588,162.7895137672441
EK202310124781,129.02386867224277
EK202310187345,174.00381908227175
EK202310117200,143.00166314341573
EK202310103838,126.69744201468616
EK202310123310,151.53374276003154
EK202310193567,155.09546614356287
EK202310176987,148.51418310229215
EK202310217483,127.40000222149206
EK202310219653,122.9066868438415
EK202310189258,143.70204734109805
EK202310213235,136.37482243839855
EK202310148485,131.84859184576
EK202310243846,131.13690225015245
EK202310157685,135.23571253094119
EK202310228217,173.27805251231712
EK202310167414,156.73883334337583
EK202310116553,132.4507563430112
EK202310154306,138.9579266980154
EK202310218246,134.52151433719274
EK202310214924,167.0785882397813
EK202310124301,133.9217573947598
EK202310132969,125.7679298378982
EK202310116665,130.6777834948012
EK202310126109,139.01111147042
EK202310246626,145.14056178261063
EK202310165655,124.7882378690693
EK202310222900,133.07828383012816
EK202310183920,138.24421127413677
EK202310188655,134.13982786970962
EK202310140837,140.41334179792696
EK202310110105,123.71323263535389
EK202310166926,154.47855582297532
EK202310222571,147.8199047534573
EK202310130862,148.82390945340615
EK202310159918,141.2050970760471
EK202310191732,155.4198769517424
EK202310154430,153.73621989310553
EK202310209379,133.33483459816915
EK202310242826,167.45759192892734
EK202310127621,127.04841000415877
EK202310144269,126.80067183547382
EK202310168554,163.91973751510068
EK202310225096,114.56786208690073
EK202310004191,130.23555980605144
EK202310198832,135.52132782306882
EK202310166122,150.22433535667645
EK202310197812,184.85626787763718
EK202310173577,130.57164640914067
EK202310107780,134.44027855409144
EK202310200080,135.56790307649834
EK202310244832,162.40309068065065
EK202310153701,148.5787109169463
EK202310248897,164.3949763222709
EK202310238758,139.13484499348652
EK202310180956,168.02935515117625
EK202310133597,177.5931027413918
EK202310165926,138.82380717177188
EK202310113563,137.6033184430589
EK202310219177,134.67365270144657
EK202310215546,146.01138127674554
EK202310239803,140.6931525178237
EK202310170081,121.07230578576448
EK202310206625,133.7900442866557
EK202310104069,128.5021228795047
EK202310186393,157.81868982202076
EK202310173267,131.42354632563433
EK202310110426,126.98926428302154
EK202310164765,126.59208977172372
EK202310158220,122.51702793981829
EK202310168816,139.11025706458895
EK202310204071,142.13041917629434
EK202310157259,134.75760866620627
EK202310156843,131.43431808998636
EK202310223529,132.64511149684313
EK202310149961,140.56102061258375
EK202310108241,132.48353521224624
EK202310168245,138.60758990290702
EK202310191021,129.36421487714293
EK202310165776,148.22545397068302
EK202310172874,133.92307929336707
EK202310163779,140.89414009792662
EK202310188731,149.48632279836804
EK202310105850,138.9434053766903
EK202310129025,152.43378297211575
EK202310122251,132.61753641711695
EK202310233739,122.56686837867903
EK202310145467,134.5183868363983
EK202310125541,125.14103819592462
EK202310128736,150.59036596274822
EK202310157339,158.9441989488571
EK202310204674,170.3069216766965
EK202310199931,127.61806299073153
EK202310159776,142.90841533245538
EK202310233618,175.7208240767508
EK202310209554,143.6866067626324
EK202310147590,136.4709511200622
EK202310233558,125.74168760005895
EK202310141475,135.41530245697075
EK202310192184,139.3109616533842
EK202310121465,118.33948249423192
EK202310144674,155.57456347804666
EK202310225145,138.87700116525826
EK202310211862,130.86341591726162
EK202310218476,133.85029449721873
EK202310227106,174.9268098034301
EK202310184475,128.3321446093176
EK202310132027,134.66127437568846
EK202310134826,124.20459226027975
EK202310182784,141.66334907083228
EK202310236142,125.89761606641264
EK202310215997,181.1847707460797
EK202310218885,140.04414106655003
EK202310189497,134.57564231129555
EK202310242392,140.32894697360777
EK202310139831,125.82899644817948
EK202310159899,114.82850368591903
EK202320007536,143.80930983388214
EK202310205864,138.40054903766276
EK202310205412,132.32323647249095
EK202310178623,137.27060676391145
EK202310144137,132.51707373943697
EK202310156851,157.26950494733117
EK202310200692,125.2763652209071
EK202310221442,141.83814230157128
EK202310225402,140.6756351653051
EK202310128314,151.32311413038883
EK202310135585,154.38930834065727
EK202310230304,161.1288203375024
EK202310106564,142.90003199489436
EK202310195276,116.94890323496924
EK202310168561,137.27626788318383
EK202310238035,154.91973020961623
EK202310210412,128.48894149095113
EK202310193015,137.02681714856334
EK202310160429,158.60025069166264
EK202310203227,118.27582089068294
EK202310144260,124.2146444933633
EK202310231994,133.12183099089935
EK202310169556,142.60562079481988
EK202310112231,153.03233209187056
EK202310179305,122.26854363524846
EK202310111693,131.4928565589521
EK202310163778,136.00990506237633
EK202310197562,169.82760041224842
EK202310147780,127.29634427603023
EK202310165497,168.169871395787
EK202310191527,126.05363143264826
EK202310106149,127.64887688757818
EK202310179787,124.0700751274117
EK202310247018,145.60454763976955
EK202310177578,153.79753732251277
EK202310138872,170.54838927704935
EK202310204378,126.61529266833074
EK202310146296,132.90894285177208
EK202310110160,135.32334371702368
EK202310179095,135.99636251466387
EK202310220481,114.89743929301835
EK202310227227,150.01367142203233
EK202310234336,160.3126485040603
EK202310145809,127.63059534130454
EK202310209306,142.15697682423624
EK202310225649,120.15354827644634
EK202310226704,145.24158678176371
EK202310157072,153.31933395168736
EK202310121530,125.90209272649562
EK202310165600,128.36230644100584
EK202310197233,132.1598788522455
EK202310184332,129.8956709227852
EK202310143743,129.84293687969162
EK202310154640,152.09970183849754
EK202310158286,143.30516688476658
EK202310123880,135.89544883324626
EK202310182423,148.64863259251695
EK202310124053,123.26436972404528
EK202310206144,132.5272606987675
EK202310140890,136.850452333768
EK202310127015,127.70281296153235
EK202310134941,158.54395771973736
EK202310119304,127.56143820280428
EK202310212796,149.11138129213953
EK202310108377,122.68551476749249
EK202310174180,133.85624848762728
EK202310239157,155.46940561661432
EK202310216632,138.8953943422613
EK202310172285,137.06632264808903
EK202310150279,156.152949109487
EK202310186491,119.337996655422
EK202310197932,149.2527456046643
EK202310120172,133.4615338273827
EK202310216664,149.36252581374532
EK202320006884,163.5932026781878
EK202310178918,156.6563718694783
EK202310144935,137.11519370416713
EK202310141510,132.82162935406774
EK202310216762,124.27200586566916
EK202310106406,130.5888765850918
EK202310111996,119.88535540697757
EK202310208681,138.03311908224092
EK202310226247,123.43794577806436
EK202310113253,161.35095919285303
EK202310122999,144.17397355953514
EK202310155079,148.18147303518853
EK202310160222,120.72103083007958
EK202310210742,129.76912697672628
EK202310156801,150.96396103496303
EK202310159360,137.21946577718393
EK202310180024,126.54057308813262
EK202310213928,139.6708758930657
EK202310152334,150.46354000941395
EK202310245937,127.71719447074784
EK202310164808,162.14569493485652
EK202310146870,127.96444082464271
EK202310163950,148.72177813348978
EK202310195716,141.77546803802795
EK202310150305,145.42994491267757
EK202310229713,129.15299955117646
EK202310188916,159.09458896199922
EK202310121395,131.96878600723596
EK202310160376,140.5060217878234
EK202310244651,139.73784415946074
EK202310150169,130.3022521909546
EK202310110958,133.33085356937656
EK202310143966,130.3748689885872
EK202310221741,148.11586690572895
EK202310187012,144.03128720522855
EK202310193822,195.72840204585518
EK202310172094,146.2047331115206
EK202310178633,136.6689666968784
EK202310117674,158.09008276595543
EK202310133805,135.6881732926068
EK202310180948,160.80651888508072
EK202310203849,136.10183026594524
EK202310149491,171.90998856723797
EK202310216830,156.63323590556493
EK202310229432,127.96873023869698
EK202310109652,138.1802236653162
EK202310181925,131.62382708035173
EK202310196245,131.39437474414282
EK202310248098,137.5422751970101
EK202310183221,155.45691069913352
EK202310196195,171.49863552335125
EK202310197137,146.93252692974244
EK202310110247,137.87159346706318
EK202310144126,136.72259674473685
EK202310156911,158.60171946526398
EK202310224215,141.08027215704877
EK202310236337,133.72664545754066
EK202310188431,146.0891226845634
EK202310137114,155.97700892061468
EK202310115030,138.32906466579885
EK202310117460,126.63059342716375
EK202310162361,139.0021166913945
EK202310130281,173.03273360869193
EK202310148428,154.55250062610395
EK202310163311,131.8337495423
EK202310145526,135.03951879955073
EK202310235374,130.4904135749465
EK202310156223,155.0334424767301
EK202310151269,133.20783032920397
EK202310150741,132.17951527247257
EK202310225372,136.37056694367917
EK202310133344,137.29026917033661
EK202310127071,130.35992553691017
EK202310152237,138.11332163356366
EK202310244229,124.1183253052204
EK202310167190,139.26638154704355
EK202310154488,166.35837038180335
EK202310211108,122.15398600634042
EK202310114416,148.89638472722095
EK202310222978,173.01427860056074
EK202310187337,172.8532415883136
EK202310195712,173.15695383066358
EK202310176238,150.09454527878427
EK202310204719,146.87298355264045
EK202310184298,136.8027059703285
EK202310215525,146.68231971662036
EK202310154861,131.44742462261542
EK202310200739,119.8094989614662
EK202310242424,127.61806299073153
EK202310247300,136.8890739010372
EK202310116475,139.32825767693598
EK202310225458,126.76304231638744
EK202310126918,130.36838748985468
EK202310185579,128.94811183318734
EK202310241455,138.0201046341086
EK202310209465,131.66563120418078
EK202310142842,134.1626795196956
EK202310185122,140.87527348554863
EK202310223530,131.3957879748901
EK202310188514,132.29810632638365
EK202310171731,136.23220667545692
EK202310130376,179.58056563356936
EK202310222189,113.97672324154273
EK202310106430,143.58008012617864
EK202310127369,133.249604081512
EK202310236443,132.0505962392207
EK202310182405,144.39226449563753
EK202310210187,122.00314041164009
EK202310116888,134.31039259504595
EK202310173132,156.373327305396
EK202310108743,133.48947180166735
EK202310125006,129.42784733350348
EK202310213574,127.54550219215554
EK202310165356,130.46973515740711
EK202310149418,158.58208993878176
EK202310198882,119.29168745377204
EK202310231320,130.40301581092814
EK202310205653,140.81759925526342
EK202310198599,132.55653012070042
EK202310199963,132.92890097231623
EK202310173699,135.41075440626244
EK202310245726,132.16103164344588
EK202320006040,188.70195037281306
EK202310154743,139.0328226203231
EK202310188160,132.26133463074996
EK202310214367,158.60025069166264
EK202310103702,119.78867063418346
EK202310127965,126.48403176202153
EK202310203245,149.4902869869765
EK202310139888,129.59516429790077
EK202310108972,130.04138032220234
EK202310004612,122.1346089177403
EK202310143552,142.6113977093646
EK202310120024,156.9465503333337
EK202310221518,130.21293068620307
EK202310180966,163.0120649101899
EK202310193489,130.5248647041856
EK202310117005,132.37632581540421
EK202310213271,132.03914846410441
EK202310120394,143.89858789182
EK202310183259,145.6995619830108
EK202310125697,134.41108216185785
EK202310110553,131.84677048271624
EK202310150138,134.18813356940623
EK202310169349,137.20655291126002
EK202310224959,126.73745353031114
EK202310003872,138.21351061179539
EK202310189922,165.6705689262803
EK202310196746,163.88836274442488
EK202310189397,130.5669193492977
EK202310154076,160.3314056449475
EK202310003409,125.37852254537421
EK202310132461,137.21998759402715
EK202310114430,130.08710081997555
EK202310207939,128.99279687654848
EK202310219274,127.92866675295348
EK202310226342,138.86623394934074
EK202310127397,138.69050753988373
EK202310237125,132.3483437325448
EK202310214068,172.77256857708005
EK202310184942,145.0886016123303
EK202310113334,132.57682300582013
EK202310121808,121.54144394449865
EK202310134472,131.51949421390128
EK202310213189,126.35017337856902
EK202310200986,131.96089764497788
EK202310183319,135.59165308594135
EK202310138451,124.02260847471432
EK202310134480,124.92687719635872
EK202310248001,131.69708058518827
EK202310215511,135.5586077292184
EK202310148692,162.58245089068666
EK202310003356,128.17929675219096
EK202310186363,132.56673881222233
EK202310117649,127.66212055214635
EK202310107222,110.14011853664681
EK202310140103,123.51830251920786
EK202310162055,161.13594281798112
EK202310160543,154.02122081549916
EK202310104526,139.93165100516825
EK202310111072,140.87366417969926
EK202310144115,129.74118700941523
EK202310227753,160.67836882272402
EK202310168401,155.38428318134046
EK202310225278,130.560327293586
EK202310121727,123.63715305018698
EK202310209068,143.35356104678263
EK202310117324,136.3198676239957
EK202310119649,140.9732594167439
EK202310154151,129.58335281163292
EK202310235668,128.7544864743201
EK202310197052,132.13786167938832
EK202310133218,149.74668163719306
EK202310228623,124.67225163007544
EK202310236771,126.5900274785895
EK202320007756,136.64445066667065
EK202310123680,127.14354787765575
EK202310153796,138.809540843532
EK202310184256,193.17807648599833
EK202310189360,161.084219732186
EK202310169170,142.42052544652086
EK202310238568,155.11702732687797
EK202310147463,139.78473474138463
EK202310246348,134.51181871658824
EK202310146645,136.4775924942366
EK202310112043,121.00882995515201
EK202310126693,133.10557546218928
EK202310105633,128.92266722123998
EK202310108187,137.868054985234
EK202310142659,135.5987561782341
EK202310154109,161.3536946489639
EK202310187961,165.7582129765557
EK202310138151,131.73754518106054
EK202310145768,132.52828165043746
EK202310204437,131.5322078094039
EK202310234444,128.44271841030115
EK202310146920,125.32034899300061
EK202310191972,141.2136109415476
EK202310135664,145.053722533212
EK202310136647,160.96131865356782
EK202310149136,136.3095974093911
EK202310004755,131.5851664644103
EK202310003806,138.09353284796634
EK202320005862,145.12408556254613
EK202310238222,123.16202298190349
EK202310165638,137.31476490868351
EK202310195278,150.00684318254122
EK202310191050,142.7004243951592
EK202310165081,168.31455135625237
EK202310141108,140.43122776713662
EK202310225501,127.57786839433813
EK202310190006,184.43919239791654
EK202310232901,158.38773872568902
EK202310183145,137.18133866736602
EK202310133834,177.99733068296376
EK202310111865,134.46304216620223
EK202310233162,129.24205637247172
EK202310144096,124.01419017732066
EK202310241460,136.42195005831883
EK202310148061,147.40044754439282
EK202310123096,132.41084245357465
EK202310168745,135.17609576727673
EK202310232533,128.14184899479412
EK202310238139,133.17031008451718
EK202310107671,143.73795148398662
EK202310003635,133.42251890487896
EK202310160939,128.40777867350656
EK202310165138,138.9743734151158
EK202310177363,146.8885690157521
EK202310140380,146.60145646680337
EK202310127640,129.27575477671508
EK202310145483,137.48778201332883
EK202310144142,124.01419017732066
EK202310182466,156.6130851916902
EK202310134774,126.9817816132007
EK202310239504,139.84521965162693
EK202310179694,122.89043262938716
EK202310105818,128.63923196363658
EK202310206801,128.8818522298672
EK202310133427,140.4847304020222
EK202310172349,134.23100941970335
EK202310144166,130.42487976351845
EK202310118960,123.82187254213217
EK202310199115,133.00766597789004
EK202310213777,151.18552534141767
EK202310232118,140.1636967262515
EK202310204757,135.35841739101323
EK202310241858,152.75756813970264
EK202310204589,170.6937305292989
EK202310224131,132.74740475892185
EK202310160384,159.26275532504428
EK202310158733,144.51445216291435
EK202310139320,122.82855914409878
EK202310186373,148.53508480494546
EK202310207408,135.01699898182812
EK202310202032,127.96404540965533
